severity	item	message
info	phagehostlearn_2024_phage_K10PH82C1 vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K10PH82C1 vs phagehostlearn_2024_phage_S13e	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K10PH82C1 vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K10PH82C1 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K10PH82C1 vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K10PH82C1 vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K10PH82C1 vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K10PH82C1 vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K12P1_1	identity=73.580; reciprocal_min_coverage=74.035; retained_hsp_aligned_bp=30644
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K13PH07C1L	identity=71.568; reciprocal_min_coverage=0.441; retained_hsp_aligned_bp=204
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K13PH07C1S	identity=71.568; reciprocal_min_coverage=0.441; retained_hsp_aligned_bp=204
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K14PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K15PH90	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K16PH164C3	identity=89.504; reciprocal_min_coverage=84.601; retained_hsp_aligned_bp=34633
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K17alfa61	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K17alfa62	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K18PH07C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K1PH164C1	identity=76.423; reciprocal_min_coverage=0.278; retained_hsp_aligned_bp=123
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K2064PH2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K2069PH1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K21lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K23PH08C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K25PH129C1	identity=72.093; reciprocal_min_coverage=0.291; retained_hsp_aligned_bp=129
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K27PH129C1	identity=90.191; reciprocal_min_coverage=85.766; retained_hsp_aligned_bp=35109
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K28PH129	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K29PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K2PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K2PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K2alfa62	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K30lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K32PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K33PH14C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K34PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K35PH164C3	identity=91.714; reciprocal_min_coverage=85.925; retained_hsp_aligned_bp=35130
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K39PH122C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K40PH129C1	identity=69.106; reciprocal_min_coverage=0.280; retained_hsp_aligned_bp=123
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K43PH164C1	identity=90.222; reciprocal_min_coverage=84.301; retained_hsp_aligned_bp=34487
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K45PH128C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K46PH129	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K48PH164C1	identity=92.806; reciprocal_min_coverage=85.661; retained_hsp_aligned_bp=35321
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K49PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K50PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K51PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K52PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K53PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K54lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K54lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K56PH164C1	identity=91.139; reciprocal_min_coverage=87.285; retained_hsp_aligned_bp=35988
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K57lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K58PH129C2	identity=93.161; reciprocal_min_coverage=86.837; retained_hsp_aligned_bp=35530
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K60PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K61PH164C1	identity=71.154; reciprocal_min_coverage=0.226; retained_hsp_aligned_bp=104
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K62PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K63PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K65PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K66PH128C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K69PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K6PH25C3	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K71PH129C1	identity=72.093; reciprocal_min_coverage=0.296; retained_hsp_aligned_bp=129
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K72PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K74PH129C2	identity=90.482; reciprocal_min_coverage=84.498; retained_hsp_aligned_bp=35449
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K7PH164C4	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K82P1	identity=91.741; reciprocal_min_coverage=86.672; retained_hsp_aligned_bp=35585
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K8PH128	identity=92.297; reciprocal_min_coverage=86.414; retained_hsp_aligned_bp=35366
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_K9PH25C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_M12a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_M5a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_M5b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_P4a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_P4b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S10a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S11a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S13a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S13b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S13c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S13d	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S13e	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S13f	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S6a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S8a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S8b	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S8c	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K11PH164C1 vs phagehostlearn_2024_phage_S9a	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K13PH07C1L	identity=71.429; reciprocal_min_coverage=0.449; retained_hsp_aligned_bp=210
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K13PH07C1S	identity=71.429; reciprocal_min_coverage=0.449; retained_hsp_aligned_bp=210
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K14PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K15PH90	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K16PH164C3	identity=73.438; reciprocal_min_coverage=72.127; retained_hsp_aligned_bp=28985
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K17alfa61	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K17alfa62	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K18PH07C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K1PH164C1	identity=72.180; reciprocal_min_coverage=0.301; retained_hsp_aligned_bp=133
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K2064PH2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K2069PH1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K21lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K23PH08C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K25PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K27PH129C1	identity=73.398; reciprocal_min_coverage=72.003; retained_hsp_aligned_bp=29445
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K28PH129	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K29PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K2PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K2PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K2alfa62	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K30lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K32PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K33PH14C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K34PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K35PH164C3	identity=74.084; reciprocal_min_coverage=72.099; retained_hsp_aligned_bp=29306
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K39PH122C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K40PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K43PH164C1	identity=72.979; reciprocal_min_coverage=74.801; retained_hsp_aligned_bp=30343
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K45PH128C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K46PH129	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K48PH164C1	identity=73.868; reciprocal_min_coverage=72.664; retained_hsp_aligned_bp=30319
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K49PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K50PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K51PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K52PH129C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K53PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K54lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K54lambda2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K56PH164C1	identity=73.771; reciprocal_min_coverage=73.579; retained_hsp_aligned_bp=32598
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K57lambda1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K58PH129C2	identity=73.645; reciprocal_min_coverage=76.101; retained_hsp_aligned_bp=30560
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K60PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K61PH164C1	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K62PH164C2	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K63PH128	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
info	phagehostlearn_2024_phage_K12P1_1 vs phagehostlearn_2024_phage_K65PH164	identity=0.000; reciprocal_min_coverage=0.000; retained_hsp_aligned_bp=0
