host_genome_id	kaptive_sample_id	K_locus	K_type	K_confidence	O_locus	O_type	O_confidence	kaptive_source	notes	evidence_source
phagehostlearn_2024_host_HGV2C_06	HGV2C_06	KL125	unknown (KL125)	Typeable	OL3α/β	O3αβ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?2; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_08	HGV2C_08	KL1	K1	Typeable	OL2α.2	O1αβ,2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_10	HGV2C_10	KL25	K25	Typeable	OL5	O5	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=!; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_11	HGV2C_11	KL140	unknown (KL140)	Typeable	OL2α.2	O1αβ,2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_13	HGV2C_13	KL140	unknown (KL140)	Typeable	OL2α.2	O2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_14	HGV2C_14	KL157	unknown (KL157)	Typeable	OL2α.1	O2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?2; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_16	HGV2C_16	KL15	K15	Typeable	OL4	O4	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_17	HGV2C_17	KL15	K15	Typeable	OL4	O4	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_18	HGV2C_18	KL30	K30	Typeable	OL2α.1	O1αβ,2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?3!; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_19	HGV2C_19	KL111	unknown (KL111)	Typeable	OL3γ	O3γ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=?2	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_20	HGV2C_20	KL14	K14	Typeable	OL3γ	O3γ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_21	HGV2C_21	KL61	K61	Typeable	OL5	O5	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?3+; O_problems=?2	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_23	HGV2C_23	KL112	unknown (KL112)	Typeable	OL2α.2	O2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_28	HGV2C_28	KL139	unknown (KL139)	Typeable	OL3γ	O3γ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?2-; O_problems=?3-	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_33	HGV2C_33	KL14	K14	Typeable	OL3γ	O3γ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?8+; O_problems=?8	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_34	HGV2C_34	KL16	K16	Typeable	OL2α.1	O1αβ,2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_36_contigs	HGV2C_36_contig	KL1	K1	Typeable	OL2α.2	O1αβ,2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_37	HGV2C_37	KL20	K20	Typeable	OL2α.1	O2α	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2C_39	HGV2C_39	KL128	unknown (KL128)	Typeable	OL3γ	O3γ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=NA; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2_297	HGV2_297	KL3	K3	Typeable	OL2α.2	O2β	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=!; O_problems=NA	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
phagehostlearn_2024_host_HGV2_332	HGV2_332	KL13	K13	Typeable	OL3γ	O3γ	Typeable	Kaptive 3.2.1; K database=Klebsiella_k_locus_primary_reference; O database=Klebsiella_o_locus_primary_reference; host_archive_sha256=2859cfd259216608c41cfd0fda2a4a0659e17e61adf2fe856454a622e4200358; kaptive_k_sha256=21017022baf403d77c09d872b87d48221ad89c5474dd5b5ad0349b6e2234a1d0; kaptive_o_sha256=c91a41c0d4d326e972f3b3cfbe7e902e48efbc620325fb32ec80b550d19f6f89	review_status=reviewed; source_study=phagehostlearn_2024; evidence_scope=host_KO_typing; K_command=kaptive assembly Klebsiella_k_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_k.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_k.jsonl -t 8; O_command=kaptive assembly Klebsiella_o_locus_primary_reference /tmp/cpg_host_typing_all/hosts/*.fasta -o /tmp/cpg_host_typing_all/kaptive/kaptive_o.tsv -j /tmp/cpg_host_typing_all/kaptive/kaptive_o.jsonl -t 8; K_problems=?9; O_problems=?7	tool=Kaptive; tool_version=3.2.1; source=PhageHostLearn_2024_host_archive
